product_group_code,product_group_name,period_end,year,quarter,consumer_price_index,consumer_price_index_observed_mean,n_price_products,n_price_products_observed,n_price_products_interpolated,consumer_price_growth_qoq_pct,consumer_price_growth_yoy_pct,consumer_price_index_lag1,consumer_price_index_lag2,consumer_price_index_lag4,sales_quarter_thousand_rub,sales_cumulative_thousand_rub,n_sales_products,sales_region,sales_region_scope,sales_value_index,sales_value_growth_qoq_pct,sales_value_growth_yoy_pct,physical_volume_cumulative_yoy_index,n_physical_products,physical_volume_cumulative_yoy_index_lag1,physical_volume_cumulative_yoy_index_lag2,physical_volume_cumulative_yoy_index_lag4,per_capita_income_rub,region,region_scope,per_capita_income_index,per_capita_income_qoq_pct,per_capita_income_yoy_pct,stock_value_mean_thousand_rub,stock_value_last_thousand_rub,stock_value_months_available,stock_value_region,stock_value_region_scope,stock_value_qoq_pct,stock_value_yoy_pct,stock_days_mean,stock_days_last,stock_days_months_available,stock_days_region,stock_days_region_scope,stock_days_qoq_pct,stock_days_yoy_pct,ppi_group_index,ppi_q_compounded_percent,n_ppi_products,ppi_growth_qoq_pct,ppi_growth_yoy_pct,ppi_group_index_lag1,ppi_group_index_lag2,ppi_group_index_lag4,buy_ability_group_mean,n_buy_ability_products,real_sales_proxy,real_sales_proxy_index,real_sales_proxy_index_lag1,real_sales_proxy_index_lag2,real_sales_proxy_index_lag4,is_price_interpolated_2021,shock_2022_q1,shock_2022_q2,shock_2022_h2,post_2022,quarter_sin,quarter_cos
G03,"Мясо, птица, рыба и колбасные изделия",2025-03-31,2025,1,177.39825930110396,177.39825930110396,10,9,0,3.6960929707430923,11.210158541308978,171.07516225433417,167.2347556302315,159.5162363114602,2242399003.8,2242399003.8,7.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,172.64017038496928,-11.887405314775457,7.314487049703611,99.42828212927115,7.0,102.18418278168106,102.41178460961761,103.51509840130718,63470.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,229.82221095701925,-21.298018500607597,19.257435974521343,3304831419.5,3344401255.0,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-1.0874155280299225,14.87534849242902,39.833333333333336,38.83,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,7.541396688264945,4.888966909505843,170.3416078297664,104.51850967516667,6.0,4.594194658046069,12.633102166590104,162.85952426582654,154.8910012667578,151.23583081093022,145.925,8.0,97.31784915202655,99.95781175852531,117.63624233621857,105.82514033355848,103.58642526949133,0,0,0,0,1,1.0,6.123233995736766e-17
G03,"Мясо, птица, рыба и колбасные изделия",2025-06-30,2025,2,180.92903536295432,180.92903536295432,10,9,0,1.9903104324476173,10.172508117967993,177.39825930110396,171.07516225433417,164.22339697415555,2416236847.2000003,4658635851.0,7.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,186.02378090792882,7.752315404413412,7.388150115389247,99.20923790253089,7.0,99.42828212927115,102.18418278168106,102.95091171369748,71690.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,259.58648658435027,12.951000472664242,20.4590516517122,3278641914.6666665,3233575876.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-0.7924611427621908,9.106499976136861,37.39666666666667,36.31,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-6.117154811715486,0.8630765081363068,172.12838085682918,100.96369467643335,6.0,1.0489351661212565,10.282783941767203,170.3416078297664,162.85952426582654,156.0791038315812,145.925,8.0,102.81588056596563,105.60498947469597,99.95781175852531,117.63624233621857,108.34311372062217,0,0,0,0,1,1.2246467991473532e-16,-1.0
G03,"Мясо, птица, рыба и колбасные изделия",2025-09-30,2025,3,183.77206710113373,183.77206710113373,10,9,0,1.5713518465823473,9.888680979369791,180.92903536295432,177.39825930110396,167.2347556302315,2441669271.8999996,7100305122.9,7.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,187.98179914021947,1.0525633995471573,9.099974003030598,99.52956767008327,7.0,99.20923790253089,99.42828212927115,102.41178460961761,73038.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,264.46753811058403,1.8803180359882932,16.993704848708123,3212292384.523333,3258750893.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-2.023689438194687,4.585896957139313,36.013333333333335,36.81,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-3.699081914609148,-1.991200616863975,174.9163123482085,101.8637225341,6.0,1.6196814711794794,12.928647189104625,172.12838085682918,170.3416078297664,154.8910012667578,145.925,8.0,102.2907355320594,105.06559871644849,105.60498947469597,99.95781175852531,105.82514033355848,0,0,0,0,1,-1.0,-1.8369701987210297e-16
G03,"Мясо, птица, рыба и колбасные изделия",2025-12-31,2025,4,187.01187520833417,187.01187520833417,10,9,0,1.762949156695015,9.315620540115098,183.77206710113373,180.92903536295432,171.07516225433417,2809429298.1000004,9909734421.0,7.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,216.2952944086162,15.06182800563427,10.393424462276869,99.94371879616479,7.0,99.52956767008327,99.20923790253089,102.18418278168106,91180.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,330.1589600608321,24.83912483912485,13.062024154948793,3386222179.633333,3372579020.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,5.4145069716562855,1.3485848045208249,35.63,32.21,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-1.0644205849685284,-3.8066954643628415,179.06987817873724,102.15422611026666,6.0,2.374601759417483,9.953580538803152,174.9163123482085,172.12838085682918,162.85952426582654,145.925,8.0,115.65858808038784,118.7960839284073,105.06559871644849,105.60498947469597,117.63624233621857,0,0,0,0,1,-2.4492935982947064e-16,1.0
G03,"Мясо, птица, рыба и колбасные изделия",2026-03-31,2026,1,190.04955962168833,190.04955962168833,10,9,0,1.6243270166507395,7.131580868057386,187.01187520833417,183.77206710113373,177.39825930110396,,,,,,,,,,,,,,,,,,,,3305505359.425,3301500672.51,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-2.3836835247790233,0.0203925658968096,39.825,37.9,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,11.773786135279263,-0.020920502092047766,178.0769829788412,99.6264251325,6.0,-0.5544735999122086,4.541095535980433,179.06987817873724,174.9163123482085,170.3416078297664,,,,,118.7960839284073,105.06559871644849,99.95781175852531,0,0,0,0,1,1.0,6.123233995736766e-17
G03,"Мясо, птица, рыба и колбасные изделия",2026-06-30,2026,2,191.42754976717393,191.42754976717393,10,9,0,0.7250688442681064,5.802559209559122,190.04955962168833,187.01187520833417,180.92903536295432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.7960839284073,105.60498947469597,0,0,0,0,1,1.2246467991473532e-16,-1.0
G04,"Овощи, фрукты и картофель",2016-03-31,2016,1,100.0,100.0,11,7,0,,,,,,,,,,,,,,,,,,,,,,,,,1157603421.4199998,1180717380.08,3.0,Российская Федерация,RF_total,,,38.333333333333336,38.0,3.0,Российская Федерация,RF_total,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.0,6.123233995736766e-17
G04,"Овощи, фрукты и картофель",2016-06-30,2016,2,101.69110202316749,101.69110202316749,11,7,0,1.69110202316749,,100.0,,,,,,,,,,,,,,,,,,,,,,1175455695.6666667,1175858078.8,3.0,Российская Федерация,RF_total,1.542175318104011,,38.0,38.0,3.0,Российская Федерация,RF_total,-0.8695652173913104,,,,,,,,,,,,,,,,,0,0,0,0,0,1.2246467991473532e-16,-1.0
G04,"Овощи, фрукты и картофель",2016-09-30,2016,3,87.09337514817132,87.09337514817132,11,7,0,-14.354969692107854,,101.69110202316749,100.0,,,,,,,,,,,,,,,,,,,,,1204476575.0,1237298511.3,3.0,Российская Федерация,RF_total,2.4689045652948938,,37.333333333333336,38.0,3.0,Российская Федерация,RF_total,-1.754385964912275,,,,,,,,,,,,,,,,,0,0,0,0,0,-1.0,-1.8369701987210297e-16
G04,"Овощи, фрукты и картофель",2016-12-31,2016,4,75.49109971192622,75.49109971192622,11,7,0,-13.321650948199249,,87.09337514817132,101.69110202316749,,,,,,,,,,,,,,,,,,,,,1339932513.3666666,1395382949.1,3.0,Российская Федерация,RF_total,11.246041739472323,,37.666666666666664,34.0,3.0,Российская Федерация,RF_total,0.8928571428571397,,,,,,,,,,,,,,,,,0,0,0,0,0,-2.4492935982947064e-16,1.0
G04,"Овощи, фрукты и картофель",2017-03-31,2017,1,89.04969730965846,89.04969730965846,11,7,0,17.960524683667067,-10.950302690341541,75.49109971192622,87.09337514817132,100.0,272294634.78000003,272294634.78000003,4.0,Российская Федерация,RF_total,100.0,,,107.63141874128115,4.0,,,,27617.0,Российская Федерация,RF_total,100.0,,,1318029619.0,1371478667.7,3.0,Российская Федерация,RF_total,-1.6346266806851473,13.858476453292589,36.86333333333334,37.18,3.0,Российская Федерация,RF_total,-2.132743362831846,-3.8347826086956527,,,,,,,,,678.3181818181819,11.0,112.29684437024343,100.0,,,,0,0,0,0,0,1.0,6.123233995736766e-17
G04,"Овощи, фрукты и картофель",2017-06-30,2017,2,112.88961842625088,112.88961842625088,11,7,0,26.77147911428859,11.012287388263452,89.04969730965846,75.49109971192622,101.69110202316749,308261309.32,580555944.1,4.0,Российская Федерация,RF_total,113.20873419671275,13.208734196712758,,105.39903396030608,4.0,107.63141874128115,,,31142.0,Российская Федерация,RF_total,112.76387732193938,12.763877321939376,,1356238062.3333333,1351455494.3,3.0,Российская Федерация,RF_total,2.898906275135338,15.379768657646832,36.10666666666667,35.34,3.0,Российская Федерация,RF_total,-2.0526268197847974,-4.982456140350866,,,,,,,,,678.3181818181819,11.0,100.28267946593365,89.30142251842894,100.0,,,0,0,0,0,0,1.2246467991473532e-16,-1.0
G04,"Овощи, фрукты и картофель",2017-09-30,2017,3,99.63995059257432,99.63995059257432,11,7,0,-11.736834634030025,14.405889567441399,112.88961842625088,89.04969730965846,87.09337514817132,342866836.6,923422780.6999999,4.0,Российская Федерация,RF_total,125.9175880850604,11.226036558508445,,106.9508203088458,4.0,105.39903396030608,107.63141874128115,,31160.0,Российская Федерация,RF_total,112.82905456783865,0.05779975595658904,,1396551504.11,1428069314.2,3.0,Российская Федерация,RF_total,2.972445833536752,15.946755054991414,35.21666666666667,35.56,3.0,Российская Федерация,RF_total,-2.4649187592319044,-5.669642857142854,,,,,,,,,678.3181818181819,11.0,126.37259185317625,112.53441052762354,89.30142251842894,100.0,,0,0,0,0,0,-1.0,-1.8369701987210297e-16
G04,"Овощи, фрукты и картофель",2017-12-31,2017,4,77.88389195421234,77.88389195421234,11,7,0,-21.834674253625487,3.169634899235807,99.63995059257432,112.88961842625088,75.49109971192622,393509148.8,1316931929.5,4.0,Российская Федерация,RF_total,144.51593918401477,14.770256786042268,,107.78406301500455,4.0,106.9508203088458,105.39903396030608,,37029.0,Российская Федерация,RF_total,134.08045768910452,18.835044929396673,,1525051331.0666666,1581173863.0,3.0,Российская Федерация,RF_total,9.201223626804778,13.815532935675767,35.69,32.0,3.0,Российская Федерация,RF_total,1.3440605773781256,-5.24778761061947,,,,,,,,,678.3181818181819,11.0,185.55305283019902,165.23443189412285,112.53441052762354,89.30142251842894,,0,0,0,0,0,-2.4492935982947064e-16,1.0
G04,"Овощи, фрукты и картофель",2018-03-31,2018,1,92.8732818114109,92.8732818114109,11,7,0,19.245815124404373,4.293764737297701,77.88389195421234,99.63995059257432,89.04969730965846,297451463.7,297451463.7,4.0,Российская Федерация,RF_total,109.23882651611017,-24.410534136989305,9.238826516110166,105.81974877968638,4.0,107.78406301500455,106.9508203088458,107.63141874128115,28848.0,Российская Федерация,RF_total,104.4573994278886,-22.09349428826055,4.457399427888609,1467832262.2399998,1497028707.52,3.0,Российская Федерация,RF_total,-3.75194379763244,11.365650747185496,37.98666666666667,37.22,3.0,Российская Федерация,RF_total,6.435042495563681,3.0472917985351344,,,,,,,,,678.2363636363636,11.0,117.62137009213399,104.74147403851843,165.23443189412285,112.53441052762354,100.0,0,0,0,0,0,1.0,6.123233995736766e-17
G04,"Овощи, фрукты и картофель",2018-06-30,2018,2,107.04656810218864,107.04656810218864,11,7,0,15.260886677352591,-5.175896956263881,92.8732818114109,77.88389195421234,112.88961842625088,323041813.90000004,620493277.6,4.0,Российская Федерация,RF_total,118.6368633965194,8.60320197509925,4.794797184442201,106.54950614848872,4.0,105.81974877968638,107.78406301500455,105.39903396030608,32320.0,Российская Федерация,RF_total,117.02936597023572,12.035496394897383,3.782672917603236,1492273891.7600002,1488589027.13,3.0,Российская Федерация,RF_total,1.6651514037919535,10.03037985769437,36.913333333333334,35.89,3.0,Российская Федерация,RF_total,-2.825552825552835,2.234121122599708,,,,,,,,,678.2363636363636,11.0,110.82733944657286,98.69141031352083,104.74147403851843,165.23443189412285,89.30142251842894,0,0,0,0,0,1.2246467991473532e-16,-1.0
G04,"Овощи, фрукты и картофель",2018-09-30,2018,3,97.96133386311942,97.96133386311942,11,7,0,-8.487179365149089,-1.6846824185197895,107.04656810218864,92.8732818114109,99.63995059257432,363075284.9,983568562.5,4.0,Российская Федерация,RF_total,133.33912553706614,12.392659178292199,5.893964111663497,106.50641948585579,4.0,106.54950614848872,105.81974877968638,106.9508203088458,32536.0,Российская Федерация,RF_total,117.81149292102691,0.6683168316831578,4.41591784338895,1537062112.8333333,1561351681.1,3.0,Российская Федерация,RF_total,3.00134052606853,10.061255049299355,35.906666666666666,36.44,3.0,Российская Федерация,RF_total,-2.727108542532064,1.9592995740653096,,,,,,,,,678.2363636363636,11.0,136.11403630271084,121.20913732352261,98.69141031352083,104.74147403851843,112.53441052762354,0,0,0,0,0,-1.0,-1.8369701987210297e-16
G04,"Овощи, фрукты и картофель",2018-12-31,2018,4,82.79301406683881,82.79301406683881,11,7,0,-15.483986587478672,6.3031289133734125,97.96133386311942,107.04656810218864,77.88389195421234,417915762.8,1401484325.3,4.0,Российская Федерация,RF_total,153.47924983452367,15.104437063267607,6.202298999763434,106.42278281272334,4.0,106.50641948585579,106.54950614848872,107.78406301500455,38868.0,Российская Федерация,RF_total,140.7393996451461,19.461519547578064,4.966377703961755,1699537940.0666666,1779708453.8,3.0,Российская Федерация,RF_total,10.570544018799243,11.44135973954128,36.36333333333334,33.01,3.0,Российская Федерация,RF_total,1.2718158187894568,1.8866162323713631,,,,,,,,,678.2363636363636,11.0,185.37705332314616,165.07770486582578,121.20913732352261,98.69141031352083,165.23443189412285,0,0,0,0,0,-2.4492935982947064e-16,1.0
