region,sales_product_name,period_end,sales_cumulative_thousand_rub,year_header,quarter_header,period_label,is_full_year_column,year,quarter,region_scope,product_group_code,product_group_name,sales_quarter_thousand_rub,sales_product_code,source_file
Российская Федерация,Газовое моторное топливо,2017-12-31,63708103.8,2017,4,январь-декабрь,False,2017,4,RF_total,G10,Топливо и транспортные товары,18411048.299999997,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2018-03-31,14734818.1,2018,1,январь-март,False,2018,1,RF_total,G10,Топливо и транспортные товары,14734818.1,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2018-06-30,32313797.6,2018,2,январь-июнь,False,2018,2,RF_total,G10,Топливо и транспортные товары,17578979.5,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2018-09-30,55100379.2,2018,3,январь-сентябрь,False,2018,3,RF_total,G10,Топливо и транспортные товары,22786581.6,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2018-12-31,80806222.7,2018,4,январь-декабрь,False,2018,4,RF_total,G10,Топливо и транспортные товары,25705843.5,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2019-03-31,18272257.9,2019,1,январь-март,False,2019,1,RF_total,G10,Топливо и транспортные товары,18272257.9,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2019-06-30,39465847.8,2019,2,январь-июнь,False,2019,2,RF_total,G10,Топливо и транспортные товары,21193589.9,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2019-09-30,63582714.9,2019,3,январь-сентябрь,False,2019,3,RF_total,G10,Топливо и транспортные товары,24116867.1,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2019-12-31,94569408.42,2019,4,январь-декабрь,False,2019,4,RF_total,G10,Топливо и транспортные товары,30986693.520000003,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2020-03-31,20346350.6,2020,1,январь-март,False,2020,1,RF_total,G10,Топливо и транспортные товары,20346350.6,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2020-06-30,38486144.3,2020,2,январь-июнь,False,2020,2,RF_total,G10,Топливо и транспортные товары,18139793.699999996,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2020-09-30,67366120.4,2020,3,январь-сентябрь,False,2020,3,RF_total,G10,Топливо и транспортные товары,28879976.10000001,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2020-12-31,99319812.7,2020,4,январь-декабрь,False,2020,4,RF_total,G10,Топливо и транспортные товары,31953692.299999997,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2021-03-31,23705301.5,2021,1,январь-март,False,2021,1,RF_total,G10,Топливо и транспортные товары,23705301.5,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2021-06-30,53448589.2,2021,2,январь-июнь,False,2021,2,RF_total,G10,Топливо и транспортные товары,29743287.700000003,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2021-09-30,89641312.6,2021,3,январь-сентябрь,False,2021,3,RF_total,G10,Топливо и транспортные товары,36192723.39999999,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2021-12-31,129731775.9,2021,4,январь-декабрь,False,2021,4,RF_total,G10,Топливо и транспортные товары,40090463.30000001,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2022-03-31,25735715.7,2022,1,январь-март,False,2022,1,RF_total,G10,Топливо и транспортные товары,25735715.7,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2022-06-30,49996045.8,2022,2,январь-июнь,False,2022,2,RF_total,G10,Топливо и транспортные товары,24260330.099999998,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2022-09-30,76903226.41,2022,3,январь-сентябрь,False,2022,3,RF_total,G10,Топливо и транспортные товары,26907180.61,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Газовое моторное топливо,2022-12-31,105578196.1,2022,4,январь-декабрь,False,2022,4,RF_total,G10,Топливо и транспортные товары,28674969.689999998,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Газовое моторное топливо,2024-03-31,30059554.7,2024,1,январь-март,False,2024,1,RF_without_new_regions,G10,Топливо и транспортные товары,30059554.7,S_газовое_моторное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Дизельное топливо,2017-03-31,128009277.81,2017,1,январь-март,False,2017,1,RF_total,G10,Топливо и транспортные товары,128009277.81,S_дизельное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Дизельное топливо,2017-06-30,259081406.4,2017,2,январь-июнь,False,2017,2,RF_total,G10,Топливо и транспортные товары,131072128.59,S_дизельное_топливо,[2017-2025]_sales_dynamics.xls
Российская Федерация,Дизельное топливо,2017-09-30,406660442.3,2017,3,январь-сентябрь,False,2017,3,RF_total,G10,Топливо и транспортные товары,147579035.9,S_дизельное_топливо,[2017-2025]_sales_dynamics.xls
