region,sales_product_name,period_end,physical_volume_cumulative_yoy_index,year_header,quarter_header,period_label,is_full_year_column,year,quarter,region_scope,product_group_code,product_group_name,source_file
Российская Федерация,Дизельное топливо,2022-06-30,114.49,2022,2,январь-июнь,False,2022,2,RF_total,G10,Топливо и транспортные товары,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Дизельное топливо,2022-09-30,110.63,2022,3,январь-сентябрь,False,2022,3,RF_total,G10,Топливо и транспортные товары,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Дизельное топливо,2022-12-31,107.61,2022,4,январь-декабрь,False,2022,4,RF_total,G10,Топливо и транспортные товары,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Дизельное топливо,2023-03-31,97.05,2023,1,январь-март,False,2023,1,RF_without_new_regions,G10,Топливо и транспортные товары,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Дизельное топливо,2023-06-30,103.76,2023,2,январь-июнь,False,2023,2,RF_without_new_regions,G10,Топливо и транспортные товары,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Дизельное топливо,2023-09-30,102.59,2023,3,январь-сентябрь,False,2023,3,RF_without_new_regions,G10,Топливо и транспортные товары,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Дизельное топливо,2023-12-31,104.53,2023,4,январь-декабрь,False,2023,4,RF_without_new_regions,G10,Топливо и транспортные товары,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2017-03-31,34980.03,2017,1,январь-март,False,2017,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2017-06-30,4070.65,2017,2,январь-июнь,False,2017,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2017-09-30,3769.93,2017,3,январь-сентябрь,False,2017,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2017-12-31,2826.6,2017,4,январь-декабрь,False,2017,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2018-03-31,145.83,2018,1,январь-март,False,2018,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2018-06-30,147.23,2018,2,январь-июнь,False,2018,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2018-09-30,133.14,2018,3,январь-сентябрь,False,2018,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2018-12-31,144.92,2018,4,январь-декабрь,False,2018,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2019-03-31,209.94,2019,1,январь-март,False,2019,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2019-06-30,260.22,2019,2,январь-июнь,False,2019,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2019-09-30,251.22,2019,3,январь-сентябрь,False,2019,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2019-12-31,236.53,2019,4,январь-декабрь,False,2019,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2020-03-31,136.4,2020,1,январь-март,False,2020,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2020-06-30,111.27,2020,2,январь-июнь,False,2020,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2020-09-30,107.66,2020,3,январь-сентябрь,False,2020,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2020-12-31,102.52,2020,4,январь-декабрь,False,2020,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2021-03-31,101.36,2021,1,январь-март,False,2021,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2021-06-30,111.48,2021,2,январь-июнь,False,2021,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2021-09-30,102.88,2021,3,январь-сентябрь,False,2021,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2021-12-31,97.24,2021,4,январь-декабрь,False,2021,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2022-03-31,97.34,2022,1,январь-март,False,2022,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2022-06-30,103.0,2022,2,январь-июнь,False,2022,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2022-09-30,115.72,2022,3,январь-сентябрь,False,2022,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Компримированный природный газ,2022-12-31,121.67,2022,4,январь-декабрь,False,2022,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Компримированный природный газ,2023-03-31,136.59,2023,1,январь-март,False,2023,1,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Компримированный природный газ,2023-06-30,109.28,2023,2,январь-июнь,False,2023,2,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Компримированный природный газ,2023-09-30,94.71,2023,3,январь-сентябрь,False,2023,3,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
