period,period_end,year,quarter,product_code,product_name,group_code,group_name,target_demand_index,consumer_price_index,income_index,stock_days_mean,stock_value_mean_thousand_rub,physical_volume_index,consumer_price_index_lag4,consumer_price_index_lag8,consumer_price_index_lag4_vs_lag8,consumer_price_index_lag4_vs_lag8_pct,consumer_price_index_minus_group,consumer_price_index_minus_market,consumer_price_index_div_group,consumer_price_index_div_market,income_index_lag4,income_index_lag8,income_index_lag4_vs_lag8,income_index_lag4_vs_lag8_pct,income_index_minus_group,income_index_minus_market,income_index_div_group,income_index_div_market,stock_days_mean_lag4,stock_days_mean_lag8,stock_days_mean_lag4_vs_lag8,stock_days_mean_lag4_vs_lag8_pct,stock_days_mean_minus_group,stock_days_mean_minus_market,stock_days_mean_div_group,stock_days_mean_div_market,stock_value_mean_thousand_rub_lag4,stock_value_mean_thousand_rub_lag8,stock_value_mean_thousand_rub_lag4_vs_lag8,stock_value_mean_thousand_rub_lag4_vs_lag8_pct,stock_value_mean_thousand_rub_minus_group,stock_value_mean_thousand_rub_minus_market,stock_value_mean_thousand_rub_div_group,stock_value_mean_thousand_rub_div_market,physical_volume_index_lag4,physical_volume_index_lag8,physical_volume_index_lag4_vs_lag8,physical_volume_index_lag4_vs_lag8_pct,physical_volume_index_minus_group,physical_volume_index_minus_market,physical_volume_index_div_group,physical_volume_index_div_market
2022Q2,2022-06-30,2022,2,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,94.587515,149.726368,167.074628,41.603333,2577468413.0,104.1,132.086514,123.145344,8.94117,7.260664276515399,0.0,-8.45270633333331,1.0,0.9465624238290787,138.711663,120.223051,18.48861199999999,15.37859158140978,0.0,0.0,1.0,1.0,39.34,43.003333,-3.6633329999999944,-8.518718770007885,0.0,0.0,1.0,1.0,2230937966.3,1878777946.103333,352160020.1966672,18.744100170382687,0.0,0.0,1.0,1.0,106.44,98.03,8.409999999999997,8.579006426604096,3.8549999999999898,7.324444444444438,1.0384557833308394,1.0756848607315896
2022Q3,2022-09-30,2022,3,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,105.748951,148.673321,167.161531,39.706667,2558970237.3,101.95,136.037497,122.243269,13.794228000000004,11.284243388484649,0.0,-0.9174768333333532,1.0,0.9938667562001002,147.449035,127.178912,20.270123000000012,15.938273634547222,0.0,0.0,1.0,1.0,37.863333,38.046667,-0.1833340000000021,-0.48186612509317067,0.0,0.0,1.0,1.0,2292062653.636667,1975163219.946667,316899433.6899998,16.044215004092507,0.0,0.0,1.0,1.0,106.65,94.53,12.120000000000005,12.82132656299588,2.1650000000000063,5.940555555555548,1.0216966477927545,1.0618746998269846
2022Q4,2022-12-31,2022,4,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,122.781368,150.196609,206.184596,39.386667,2689405609.6,98.56,139.988481,124.439216,15.549265000000005,12.49547007753569,0.0,3.26991000000001,1.0,1.022255383277889,172.915233,156.986639,15.928594000000004,10.14646475742436,0.0,0.0,1.0,1.0,39.343333,38.93,0.4133330000000015,1.0617338813254598,0.0,0.0,1.0,1.0,2590296225.013334,2175886458.506667,414409766.50666666,19.04556025368531,0.0,0.0,1.0,1.0,106.51,96.51,10.0,10.361620557455185,0.4925000000000068,3.2466666666666697,1.0050220511382466,1.0340630901587746
2023Q1,2023-03-31,2023,1,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,116.332724,141.546994,165.459681,41.596667,2560561847.133333,91.02,138.447032,128.13553,10.311502000000019,8.047340187378177,0.0,-3.9802554375000057,1.0,0.9726494147804984,144.657276,118.383604,26.27367199999999,22.19367472542903,0.0,0.0,1.0,1.0,40.666667,40.86,-0.19333300000000264,-0.47315956926089736,0.0,0.0,1.0,1.0,2545800091.9,2130673446.236667,415126645.6633332,19.483353791100964,0.0,0.0,1.0,1.0,111.61,97.28,14.329999999999998,14.73067434210526,-2.835000000000008,-3.1068750000000023,0.9697938309093814,0.9669926893886576
2023Q2,2023-06-30,2023,2,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,115.624451,140.924051,181.511388,38.303333,2601614442.8,100.31,149.726368,132.086514,17.639854000000014,13.354772917998286,0.0,-7.7326601875000165,1.0,0.947983107350284,167.074628,138.711663,28.362965000000003,20.447426255714348,0.0,0.0,1.0,1.0,41.603333,39.34,2.263332999999996,5.753261311642084,0.0,0.0,1.0,1.0,2577468413.0,2230937966.3,346530446.6999998,15.532948559511894,0.0,0.0,1.0,1.0,104.1,106.44,-2.3400000000000034,-2.1984216459977484,-2.792500000000004,-3.876249999999999,0.9729153027327174,0.9627949945410263
2023Q3,2023-09-30,2023,3,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,112.542415,139.346873,188.557772,37.286667,2726226911.156666,97.82,148.673321,136.037497,12.635823999999985,9.288486100269829,0.0,-9.274393875000015,1.0,0.9375971281229868,167.161531,147.449035,19.712495999999987,13.369023405273547,0.0,0.0,1.0,1.0,39.706667,37.863333,1.8433340000000058,4.868388105188748,0.0,0.0,1.0,1.0,2558970237.3,2292062653.636667,266907583.66333342,11.644864211711162,0.0,0.0,1.0,1.0,101.95,106.65,-4.700000000000003,-4.406938584153776,-1.2275000000000063,-4.548125000000013,0.9876069562583608,0.9555708869337989
2023Q4,2023-12-31,2023,4,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,143.93374,146.464536,239.718289,37.63,2995192118.533334,99.77,150.196609,139.988481,10.208127999999988,7.29211998521506,0.0,-3.340351437499976,1.0,0.9777019862660115,206.184596,172.915233,33.269363,19.240273064895327,0.0,0.0,1.0,1.0,39.386667,39.343333,0.04333400000000154,0.11014318486947086,0.0,0.0,1.0,1.0,2689405609.6,2590296225.013334,99109384.5866661,3.826179555435052,0.0,0.0,1.0,1.0,98.56,106.51,-7.950000000000003,-7.464087879072389,-1.6099999999999994,-4.5531250000000085,0.9841191556520024,0.956355553957955
2024Q1,2024-03-31,2024,1,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,119.399194,154.340318,192.711011,37.976667,2876884782.393334,102.2,141.546994,138.447032,3.099962000000005,2.2390960320478412,0.0,-5.762950684210523,1.0,0.9640047905856474,165.459681,144.657276,20.802404999999993,14.380476098554485,0.0,0.0,1.0,1.0,41.596667,40.666667,0.9299999999999997,2.2868852271566777,0.0,0.0,1.0,1.0,2560561847.133333,2545800091.9,14761755.23333311,0.5798473839442754,0.0,0.0,1.0,1.0,91.02,111.61,-20.590000000000003,-18.448167726906195,-1.8999999999999915,-4.1187499999999915,0.9817483189241115,0.9612603609429193
2024Q2,2024-06-30,2024,2,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,117.607516,155.495076,215.497701,37.076667,3004992292.286667,103.0,140.924051,149.726368,-8.802317000000016,-5.878935766344119,0.0,-5.192586562499997,1.0,0.9676852193896323,181.511388,167.074628,14.436760000000021,8.640905069080878,0.0,0.0,1.0,1.0,38.303333,41.603333,-3.299999999999997,-7.932056789776909,0.0,0.0,1.0,1.0,2601614442.8,2577468413.0,24146029.80000019,0.9368118607473382,0.0,0.0,1.0,1.0,100.31,104.1,-3.789999999999992,-3.640730067243028,-0.29999999999999716,-1.21875,0.9970958373668926,0.9883058470764617
2024Q3,2024-09-30,2024,3,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,115.711914,156.274863,226.052794,36.745,3071439341.233334,104.61,139.346873,148.673321,-9.326448,-6.273114730517118,0.0,-6.8244943750000004,1.0,0.9581574416672345,188.557772,167.161531,21.396241000000003,12.799739791806527,0.0,0.0,1.0,1.0,37.286667,39.706667,-2.4200000000000017,-6.094694374624799,0.0,0.0,1.0,1.0,2726226911.156666,2558970237.3,167256673.8566656,6.536092972817851,0.0,0.0,1.0,1.0,97.82,101.95,-4.13000000000001,-4.051005394801383,0.15749999999999886,0.9706249999999983,1.0015078624255045,1.0093654076937457
2024Q4,2024-12-31,2024,4,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,138.794634,169.177926,292.015787,37.04,3341163752.966666,105.1,146.464536,150.196609,-3.7320729999999855,-2.4847917838144973,0.0,1.604839937500003,1.0,1.0095769551973366,239.718289,206.184596,33.533693,16.26391769829401,0.0,0.0,1.0,1.0,37.63,39.386667,-1.7566670000000002,-4.460054972409826,0.0,0.0,1.0,1.0,2995192118.533334,2689405609.6,305786508.9333339,11.370040571113929,0.0,0.0,1.0,1.0,99.77,98.56,1.2099999999999937,1.227678571428565,0.7999999999999972,2.0,1.0076701821668264,1.0193986420950534
2025Q1,2025-03-31,2025,1,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,107.860824,169.938946,229.822211,39.833333,3304831419.5,95.59,154.340318,141.546994,12.793323999999984,9.03821666463647,0.0,-4.369151214285722,1.0,0.9749343186913773,192.711011,165.459681,27.251330000000024,16.470072851161866,0.0,0.0,1.0,1.0,37.976667,41.596667,-3.6199999999999974,-8.702620332537697,0.0,0.0,1.0,1.0,2876884782.393334,2560561847.133333,316322935.2600007,12.35365338330487,0.0,0.0,1.0,1.0,102.2,91.02,11.180000000000007,12.28301472203912,-3.503333333333316,-1.6271428571428572,0.9646461248654469,0.9832627990360313
2025Q2,2025-06-30,2025,2,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,93.206196,169.423847,259.586487,37.396667,3278641914.666666,88.7,155.495076,140.924051,14.57102500000002,10.33962967754881,0.0,-12.052099214285704,1.0,0.9335884481348583,215.497701,181.511388,33.986312999999996,18.724066503199232,0.0,0.0,1.0,1.0,37.076667,38.303333,-1.2266660000000016,-3.2025045966626497,0.0,0.0,1.0,1.0,3004992292.286667,2601614442.8,403377849.4866667,15.50490506396979,0.0,-4.76837158203125e-07,1.0,0.9999999999999999,103.0,100.31,2.6899999999999977,2.681686771009867,-7.840000000000003,-7.60499999999999,0.9187901388025689,0.9210321374798818
2025Q3,2025-09-30,2025,3,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,84.744027,166.740173,264.467538,36.013333,3212292384.523333,83.65,156.274863,139.346873,16.927990000000023,12.148094632880655,0.0,-6.094834428571403,1.0,0.9647361115132289,226.052794,188.557772,37.495022000000006,19.885163895551337,0.0,0.0,1.0,1.0,36.745,37.286667,-0.5416670000000039,-1.452709624059463,0.0,0.0,1.0,1.0,3071439341.233334,2726226911.156666,345212430.07666826,12.662644795410804,0.0,0.0,1.0,1.0,104.61,97.82,6.790000000000006,6.941320793293812,-11.63333333333334,-12.945714285714274,0.877907993702991,0.8659804487037285
2025Q4,2025-12-31,2025,4,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,112.623027,169.266054,330.15896,35.63,3386222179.633333,80.95,169.177926,146.464536,22.713390000000004,15.507774523656703,0.0,-1.535930928571446,1.0,0.9910075346652806,292.015787,239.718289,52.29749799999999,21.816231968850733,0.0,-5.684341886080802e-14,1.0,0.9999999999999998,37.04,37.63,-0.5900000000000034,-1.5678979537603066,0.0,0.0,1.0,1.0,3341163752.966666,2995192118.533334,345971634.43333244,11.550899599814171,0.0,-4.76837158203125e-07,1.0,0.9999999999999999,105.1,99.77,5.329999999999998,5.3422872606996075,-14.073333333333323,-16.505714285714276,0.8518960255375874,0.8306336944253068
2017Q1,2017-03-31,2017,1,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,100.0,105.627924,100.0,36.863333,1318029619.0,103.77,,,,,1.4210854715202004e-14,2.7983280526315752,1.0000000000000002,1.027213255355626,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,1.177999999999983,3.1536842105263077,1.011482376793512,1.0313436661418312
