ppi_product_code,period,ppi_quarterly_index,ppi_product_index_quarter_mean
M_водка,2019Q4,100.47985175999999,104.1994196664097
M_водка,2020Q1,106.879811688,111.13189487192905
M_водка,2020Q2,101.63816225289999,114.27814970920876
M_водка,2020Q3,98.5449385206,112.13649219889857
M_водка,2020Q4,100.660052922,112.01392079413897
M_водка,2021Q1,102.611275,115.13550387644341
M_водка,2021Q3,99.8897559264,115.47041845023234
M_водка,2021Q4,100.0999869978,115.38931681773227
M_водка,2022Q1,106.67445222600003,118.84436023960568
M_водка,2022Q2,101.91679695959999,125.29817567997476
M_водка,2022Q3,101.5221943515,126.84741132709603
M_водка,2022Q4,100.64115943199998,128.0530135732291
M_водка,2023Q1,107.8393954968,138.24013284082906
M_водка,2023Q2,99.86989612599999,138.0772104673999
M_водка,2023Q3,100.21994693100001,138.25654077859147
M_водка,2023Q4,103.19534584060001,141.91367661037194
M_водка,2024Q1,100.86411899999999,143.45169821310978
M_водка,2024Q2,100.81104975680002,144.52682553453963
M_водка,2024Q3,107.23618254600001,154.46175295950022
M_водка,2024Q4,102.53872108620001,158.68354587188955
M_водка,2025Q1,116.613106632,184.39910361148827
M_водка,2025Q2,100.2583009048,186.6733520205274
M_водка,2025Q3,99.7799910198,186.59044408675132
M_водка,2025Q4,101.19256333919999,187.31182818921434
M_водка,2026Q1,116.25396449480002,216.97033595908343
M_газ_горючий_природный_газ_естественный,2017Q1,110.830305861,101.30993433333333
M_газ_горючий_природный_газ_естественный,2017Q2,109.41000000000001,111.55422046229997
M_газ_горючий_природный_газ_естественный,2017Q3,113.73476816800003,121.90512543214311
M_газ_горючий_природный_газ_естественный,2017Q4,90.04495860360001,113.88338272806776
M_газ_горючий_природный_газ_естественный,2018Q1,79.4693900286,93.41564170338732
M_газ_горючий_природный_газ_естественный,2018Q2,113.84456399999998,101.56965673651354
M_газ_горючий_природный_газ_естественный,2018Q3,116.8496931888,121.39746527362225
M_газ_горючий_природный_газ_естественный,2018Q4,112.86480928799998,134.42129371321357
M_газ_горючий_природный_газ_естественный,2019Q1,101.42494099999999,137.69984484063679
M_газ_горючий_природный_газ_естественный,2019Q2,92.7596492928,135.4161731035127
M_газ_горючий_природный_газ_естественный,2019Q3,96.067602624,123.72325942903804
M_газ_горючий_природный_газ_естественный,2019Q4,92.8985732136,114.43383556154102
M_газ_горючий_природный_газ_естественный,2020Q1,107.8426718208,123.28951761413015
M_газ_горючий_природный_газ_естественный,2020Q2,100.218241812,123.7080046554244
M_газ_горючий_природный_газ_естественный,2020Q3,93.7485238675,115.9560965498478
M_газ_горючий_природный_газ_естественный,2020Q4,95.65941578600001,110.97267345146854
M_газ_горючий_природный_газ_естественный,2021Q1,100.18,111.13156446878712
M_газ_горючий_природный_газ_естественный,2021Q2,116.76833665919999,129.70164320869776
M_газ_горючий_природный_газ_естественный,2021Q3,103.87220091999998,134.59855086695003
M_газ_горючий_природный_газ_естественный,2021Q4,89.76667231200001,120.81678887904927
M_газ_горючий_природный_газ_естественный,2022Q1,111.94860352499998,134.12863320106354
M_газ_горючий_природный_газ_естественный,2022Q2,125.23726850279999,169.0265286109534
M_газ_горючий_природный_газ_естественный,2022Q3,122.62493028060003,207.63537766638265
M_газ_горючий_природный_газ_естественный,2022Q4,96.78012069539999,200.64878034565527
M_газ_горючий_природный_газ_естественный,2023Q1,96.76033637760001,194.49138496470695
M_газ_горючий_природный_газ_естественный,2023Q2,120.7124690976,234.07655154877284
M_газ_горючий_природный_газ_естественный,2023Q3,107.09758051199998,249.8135681463314
M_газ_горючий_природный_газ_естественный,2023Q4,83.313319842,209.23221430249956
M_газ_горючий_природный_газ_естественный,2024Q1,97.5144915738,205.62610282312437
M_газ_горючий_природный_газ_естественный,2024Q2,111.04657408899996,226.54004282563423
M_газ_горючий_природный_газ_естественный,2024Q3,105.84221229120001,238.04542708523533
M_газ_горючий_природный_газ_естественный,2024Q4,88.11300808699998,213.52838065129336
M_газ_горючий_природный_газ_естественный,2025Q1,100.04275388520001,210.65817271028175
M_газ_горючий_природный_газ_естественный,2025Q2,109.99355424599999,234.16336468991403
M_газ_горючий_природный_газ_естественный,2025Q3,100.25212778459999,234.97954617711764
M_газ_горючий_природный_газ_естественный,2025Q4,98.5906109952,227.56297623855107
M_газ_горючий_природный_газ_естественный,2026Q1,95.76337968749998,218.81879569361206
M_говядина_парная_остывшая_или_охлажденная,2017Q1,100.3893461144,100.15996533333333
M_говядина_парная_остывшая_или_охлажденная,2017Q2,100.0290160101,100.4926060759273
M_говядина_парная_остывшая_или_охлажденная,2017Q3,100.4863762595,101.12300325695008
M_говядина_парная_остывшая_или_охлажденная,2017Q4,100.478293005,101.3770390035424
M_говядина_парная_остывшая_или_охлажденная,2018Q1,102.26841132199999,102.56982036545826
M_говядина_парная_остывшая_или_охлажденная,2018Q2,101.53064922000002,104.28450264466854
M_говядина_парная_остывшая_или_охлажденная,2018Q3,100.6244393532,105.45501857627609
M_говядина_парная_остывшая_или_охлажденная,2018Q4,100.30975718399999,106.38653573291619
M_говядина_парная_остывшая_или_охлажденная,2019Q1,100.03998800000001,106.38974526263607
M_говядина_парная_остывшая_или_охлажденная,2019Q2,102.20683212740002,108.4014238859915
M_говядина_парная_остывшая_или_охлажденная,2019Q3,100.419566835,109.29581980055958
M_говядина_парная_остывшая_или_охлажденная,2019Q4,100.009338624,109.22250707189596
M_говядина_парная_остывшая_или_охлажденная,2020Q1,102.1275231795,111.32902218702247
M_говядина_парная_остывшая_или_охлажденная,2020Q2,101.20038825600002,112.25172267168547
M_говядина_парная_остывшая_или_охлажденная,2020Q3,98.94045480199999,111.57128000450076
M_говядина_парная_остывшая_или_охлажденная,2020Q4,98.49021866689999,111.2478628632877
M_говядина_парная_остывшая_или_охлажденная,2021Q1,105.061019625,113.58837714965891
M_говядина_парная_остывшая_или_охлажденная,2021Q2,101.65360160880002,115.65562411839524
M_говядина_парная_остывшая_или_охлажденная,2021Q3,102.73953392639999,119.16526501431106
M_говядина_парная_остывшая_или_охлажденная,2021Q4,102.063893646,123.22398915953231
M_говядина_парная_остывшая_или_охлажденная,2022Q1,108.74405385200001,127.9557758236354
M_говядина_парная_остывшая_или_охлажденная,2022Q2,106.23763534499999,139.66960152102232
M_говядина_парная_остывшая_или_охлажденная,2022Q3,102.35126251140001,145.28708050388124
M_говядина_парная_остывшая_или_охлажденная,2022Q4,102.52973888080001,148.3823383357426
M_говядина_парная_остывшая_или_охлажденная,2023Q1,102.06193287359999,152.51925186399833
M_говядина_парная_остывшая_или_охлажденная,2023Q2,98.94209495039999,151.4141252959947
M_говядина_парная_остывшая_или_охлажденная,2023Q3,98.9337257496,149.67278013076472
M_говядина_парная_остывшая_или_охлажденная,2023Q4,102.3854775515,151.56704308745
M_говядина_парная_остывшая_или_охлажденная,2024Q1,103.483980474,155.54765871014874
M_говядина_парная_остывшая_или_охлажденная,2024Q2,102.0255171104,159.45042562306853
M_говядина_парная_остывшая_или_охлажденная,2024Q3,101.61284668149999,163.46996109652775
M_говядина_парная_остывшая_или_охлажденная,2024Q4,103.81995687000001,169.03776842719685
M_говядина_парная_остывшая_или_охлажденная,2025Q1,104.04151140999997,175.22275973975584
M_говядина_парная_остывшая_или_охлажденная,2025Q2,102.35609933320005,180.30831015798466
M_говядина_парная_остывшая_или_охлажденная,2025Q3,100.608924906,181.64222335669845
M_говядина_парная_остывшая_или_охлажденная,2025Q4,101.49300363840001,183.91142049903968
M_говядина_парная_остывшая_или_охлажденная,2026Q1,101.79649963209998,188.05779416470145
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2017Q1,102.42598887000003,101.48440833333335
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2017Q2,94.182755004,96.02016160949533
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2017Q3,96.77527374900001,93.48508829735805
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2017Q4,99.21198246400002,92.70191349237491
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2018Q1,99.6479972685,92.18309269131021
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2018Q2,100.695909132,92.12080873645094
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2018Q3,102.4775387844,93.88936400261828
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2018Q4,101.4629942612,95.25050013759717
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2019Q1,102.291321,98.89245653343895
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2019Q2,102.12573606299999,101.1927211808315
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2019Q3,101.30843010750002,100.80782752336394
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2019Q4,97.86083023799999,100.90934263195072
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2020Q1,100.1598507756,100.04843532213452
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2020Q2,108.9275238566,108.93427645962004
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2020Q3,98.58204443039999,107.15513499657864
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2020Q4,108.6069060384,114.40698647556987
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2021Q1,101.43455999999999,118.15944052363284
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2021Q2,99.39931399999999,118.54853606458758
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2021Q3,104.81447808,123.87865145018122
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2021Q4,105.62221138000001,126.77984618766793
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2022Q1,111.64310045820001,138.6516010499069
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2022Q2,109.54368200159999,160.95878670470313
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2022Q3,97.07609538,157.0670276413491
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2022Q4,95.7016488534,151.22250666940434
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2023Q1,100.0186380284,150.44335387333228
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2023Q2,100.36771733119998,148.02886075356278
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2023Q3,99.3300293466,146.7926280836605
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2023Q4,99.4959880832,146.5289544384124
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2024Q1,105.30807591060001,150.79109961557586
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2024Q2,102.18338524950002,157.30842065129212
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2024Q3,101.62949597520002,159.27275002155565
M_изделия_макаронные_изготовленные_из_муки_из_твердой_пшеницы_для_макаронных_изделий_кроме_макаронных_изделий_с_использова,2024Q4,99.02857423980001,156.61315504218683
M_консервы_мясные,2017Q1,101.53902748000002,98.38007333333333
M_консервы_мясные,2017Q2,100.51550612,98.9705896358218
M_консервы_мясные,2017Q3,101.20290070999998,100.19834962020245
M_консервы_мясные,2017Q4,103.544216952,103.8283070143071
M_консервы_мясные,2018Q1,94.64549912720001,99.02362980419953
M_консервы_мясные,2018Q2,99.3897389996,98.18628843208181
