model,product_code,product_name,group_code,group_name,cv_year,period,period_end,train_start,train_end,actual_target_demand_index,forecast_target_demand_index,model_params,error,abs_error,ape_%
prophet,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,2022,2022Q4,2022-12-31,2017Q1,2021Q4,143.149598,235.99572983961517,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",92.84613183961517,92.84613183961517,64.85951280115727
seasonal_naive,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2020,2020Q1,2020-03-31,2017Q1,2019Q4,127.927388,127.101777,same quarter previous year,-0.825610999999995,0.825610999999995,0.6453747027180724
seasonal_naive,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2020,2020Q2,2020-06-30,2017Q1,2019Q4,110.095155,132.502915,same quarter previous year,22.407759999999996,22.407759999999996,20.35308456580128
seasonal_naive,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2020,2020Q3,2020-09-30,2017Q1,2019Q4,142.61635,144.196567,same quarter previous year,1.5802169999999762,1.5802169999999762,1.1080195223058058
seasonal_naive,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2020,2020Q4,2020-12-31,2017Q1,2019Q4,137.790206,144.479088,same quarter previous year,6.688881999999978,6.688881999999978,4.854395819685455
sarimax,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2020,2020Q1,2020-03-31,2017Q1,2019Q4,127.927388,133.35280962595382,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 1, 4)}",5.425421625953831,5.425421625953831,4.241016494414653
sarimax,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2020,2020Q2,2020-06-30,2017Q1,2019Q4,110.095155,138.9452799517877,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 1, 4)}",28.850124951787706,28.850124951787706,26.204718047572307
sarimax,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2020,2020Q3,2020-09-30,2017Q1,2019Q4,142.61635,142.14684610096296,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 1, 4)}",-0.4695038990370506,0.4695038990370506,0.3292076252386564
sarimax,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2020,2020Q4,2020-12-31,2017Q1,2019Q4,137.790206,139.05312336258154,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 1, 4)}",1.2629173625815326,1.2629173625815326,0.9165508922902201
prophet,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2020,2020Q1,2020-03-31,2017Q1,2019Q4,127.927388,128.06986346291745,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",0.14247546291746005,0.14247546291746005,0.11137213472806938
prophet,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2020,2020Q2,2020-06-30,2017Q1,2019Q4,110.095155,134.38430782330937,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",24.289152823309365,24.289152823309365,22.0619634200155
prophet,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2020,2020Q3,2020-09-30,2017Q1,2019Q4,142.61635,140.47656266101185,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-2.1397873389881568,2.1397873389881568,1.5003801029742778
prophet,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2020,2020Q4,2020-12-31,2017Q1,2019Q4,137.790206,152.70726914860762,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",14.91706314860761,14.91706314860761,10.825924121637215
seasonal_naive,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2021,2021Q1,2021-03-31,2017Q1,2020Q4,117.294002,127.927388,same quarter previous year,10.633385999999987,10.633385999999987,9.065583762757099
seasonal_naive,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2021,2021Q2,2021-06-30,2017Q1,2020Q4,116.837874,110.095155,same quarter previous year,-6.742718999999994,6.742718999999994,5.771004528891028
seasonal_naive,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2021,2021Q3,2021-09-30,2017Q1,2020Q4,147.189086,142.61635,same quarter previous year,-4.572735999999992,4.572735999999992,3.106708604739887
seasonal_naive,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2021,2021Q4,2021-12-31,2017Q1,2020Q4,142.200496,137.790206,same quarter previous year,-4.410289999999975,4.410289999999975,3.1014589428717434
sarimax,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2021,2021Q1,2021-03-31,2017Q1,2020Q4,117.294002,121.77105646548529,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 1, 4)}",4.477054465485281,4.477054465485281,3.816950900426504
sarimax,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2021,2021Q2,2021-06-30,2017Q1,2020Q4,116.837874,106.18169531686753,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 1, 4)}",-10.656178683132467,10.656178683132467,9.120483211747302
sarimax,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2021,2021Q3,2021-09-30,2017Q1,2020Q4,147.189086,142.84548179161627,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 1, 4)}",-4.343604208383738,4.343604208383738,2.95103687809009
sarimax,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2021,2021Q4,2021-12-31,2017Q1,2020Q4,142.200496,137.7456621802679,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 1, 4)}",-4.454833819732073,4.454833819732073,3.132783601354016
prophet,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2021,2021Q1,2021-03-31,2017Q1,2020Q4,117.294002,120.46006643928222,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",3.1660644392822093,3.1660644392822093,2.699255192334736
prophet,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2021,2021Q2,2021-06-30,2017Q1,2020Q4,116.837874,114.83670657714171,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-2.0011674228582876,2.0011674228582876,1.7127728829251787
prophet,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2021,2021Q3,2021-09-30,2017Q1,2020Q4,147.189086,131.95132728356685,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-15.237758716433149,15.237758716433149,10.352505834864106
prophet,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2021,2021Q4,2021-12-31,2017Q1,2020Q4,142.200496,133.89946377812134,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-8.301032221878643,8.301032221878643,5.837555040510297
seasonal_naive,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2022,2022Q1,2022-03-31,2017Q1,2021Q4,137.370662,117.294002,same quarter previous year,-20.076660000000004,20.076660000000004,14.614954683700951
seasonal_naive,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2022,2022Q2,2022-06-30,2017Q1,2021Q4,113.162683,116.837874,same quarter previous year,3.675190999999998,3.675190999999998,3.2477057830097555
seasonal_naive,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2022,2022Q3,2022-09-30,2017Q1,2021Q4,154.855532,147.189086,same quarter previous year,-7.666446000000008,7.666446000000008,4.9507085093995915
seasonal_naive,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2022,2022Q4,2022-12-31,2017Q1,2021Q4,141.706795,142.200496,same quarter previous year,0.4937009999999873,0.4937009999999873,0.3483961372494433
sarimax,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2022,2022Q1,2022-03-31,2017Q1,2021Q4,137.370662,125.29203901005732,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 1, 4)}",-12.078622989942687,12.078622989942687,8.792723871377053
sarimax,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2022,2022Q2,2022-06-30,2017Q1,2021Q4,113.162683,118.08604692323095,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 1, 4)}",4.923363923230951,4.923363923230951,4.350695646930668
sarimax,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2022,2022Q3,2022-09-30,2017Q1,2021Q4,154.855532,151.6483481686024,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 1, 4)}",-3.2071838313976,3.2071838313976,2.071081213551738
sarimax,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2022,2022Q4,2022-12-31,2017Q1,2021Q4,141.706795,146.7835699492533,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 1, 4)}",5.076774949253291,5.076774949253291,3.5825910460068564
prophet,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2022,2022Q1,2022-03-31,2017Q1,2021Q4,137.370662,119.40061271800565,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-17.970049281994363,17.970049281994363,13.08143166842594
prophet,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2022,2022Q2,2022-06-30,2017Q1,2021Q4,113.162683,119.37511119213288,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",6.212428192132876,6.212428192132876,5.489820519837689
prophet,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2022,2022Q3,2022-09-30,2017Q1,2021Q4,154.855532,135.49059201576733,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-19.364939984232677,19.364939984232677,12.50516512657273
prophet,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,2022,2022Q4,2022-12-31,2017Q1,2021Q4,141.706795,140.7731001100796,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-0.933694889920389,0.933694889920389,0.6588921088225791
seasonal_naive,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.332724,113.789115,same quarter previous year,-2.5436090000000036,2.5436090000000036,2.1864948335603347
seasonal_naive,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2023,2023Q2,2023-06-30,2017Q1,2022Q4,115.624451,94.587515,same quarter previous year,-21.036935999999997,21.036935999999997,18.194193198807056
seasonal_naive,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2023,2023Q3,2023-09-30,2017Q1,2022Q4,112.542415,105.748951,same quarter previous year,-6.793464,6.793464,6.03635882524824
seasonal_naive,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2023,2023Q4,2023-12-31,2017Q1,2022Q4,143.93374,122.781368,same quarter previous year,-21.152372,21.152372,14.6959093816363
sarimax,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.332724,111.80212707833792,"{'order': (0, 1, 1), 'seasonal_order': (0, 0, 1, 4)}",-4.530596921662081,4.530596921662081,3.894516319984118
sarimax,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2023,2023Q2,2023-06-30,2017Q1,2022Q4,115.624451,98.08959816989086,"{'order': (0, 1, 1), 'seasonal_order': (0, 0, 1, 4)}",-17.53485283010913,17.53485283010913,15.165350130059544
